id;fulladdress
11211;TheBurren.cahercloggaun.tributary.159
11211;TheBurren.crc.westseries1.-
2363;TheBurren.cahercloggaun.tributary.158
10823;TheBurren.cahercloggaun.tributary.157
12174;TheBurren.cahercloggaun.tributary.156
12174;TheBurren.crc.crc4ftbypass.-
12767;TheBurren.cahercloggaun.tributary.155
12767;TheBurren.crc.CrcGourPassage.-
3671;TheBurren.cahercloggaun.tributary.154
6798;TheBurren.cahercloggaun.tributary.153
8579;TheBurren.cahercloggaun.tributary.152
8579;TheBurren.crc.crcb7.-
4400;TheBurren.cahercloggaun.tributary.151
3371;TheBurren.cahercloggaun.tributary.150
4134;TheBurren.cahercloggaun.tributary.149
1129;TheBurren.cahercloggaun.tributary.148
3005;TheBurren.cahercloggaun.tributary.147
274;TheBurren.cahercloggaun.tributary.146
11057;TheBurren.cahercloggaun.tributary.145
11057;TheBurren.crc.crcsouth3.-
3229;TheBurren.cahercloggaun.tributary.144
10163;TheBurren.cahercloggaun.tributary.143
10163;TheBurren.crc.1stbed.-
4578;TheBurren.cahercloggaun.tributary.142
10610;TheBurren.cahercloggaun.tributary.141
10610;TheBurren.crc.B7p3.-
5681;TheBurren.cahercloggaun.tributary.140
4332;TheBurren.cahercloggaun.tributary.139
7694;TheBurren.cahercloggaun.tributary.138
2528;TheBurren.cahercloggaun.tributary.137
9871;TheBurren.cahercloggaun.tributary.136
9871;TheBurren.crc.1stbed.-
6217;TheBurren.cahercloggaun.tributary.135
5885;TheBurren.cahercloggaun.tributary.134
9174;TheBurren.cahercloggaun.tributary.133
9174;TheBurren.crc.1stbed.-
6759;TheBurren.cahercloggaun.tributary.132
7783;TheBurren.cahercloggaun.tributary.131
6471;TheBurren.cahercloggaun.tributary.130
5380;TheBurren.cahercloggaun.tributary.129
6485;TheBurren.cahercloggaun.tributary.128
10893;TheBurren.cahercloggaun.tributary.127
10893;TheBurren.crc.crcsouth2.-
11895;TheBurren.cahercloggaun.tributary.126
11895;TheBurren.crc.PolldoSouthMainEnt.-
7886;TheBurren.cahercloggaun.tributary.125
7886;TheBurren.CMC.-
9338;TheBurren.cahercloggaun.tributary.124
9338;TheBurren.crc.1stbed.-
8583;TheBurren.cahercloggaun.tributary.123
8583;TheBurren.crc.crcb7.-
2605;TheBurren.cahercloggaun.tributary.122
1574;TheBurren.cahercloggaun.tributary.121
3551;TheBurren.cahercloggaun.tributary.120
10421;TheBurren.cahercloggaun.tributary.119
10421;TheBurren.crc.B7p3.-
1072;TheBurren.cahercloggaun.tributary.118
1461;TheBurren.cahercloggaun.tributary.117
7126;TheBurren.cahercloggaun.tributary.116
6294;TheBurren.cahercloggaun.tributary.115
5284;TheBurren.cahercloggaun.tributary.114
9876;TheBurren.cahercloggaun.tributary.113
9876;TheBurren.crc.1stbed.-
11196;TheBurren.cahercloggaun.tributary.112
11196;TheBurren.crc.westseries1.-
11358;TheBurren.cahercloggaun.tributary.111
11358;TheBurren.crc.westseries1.-
3727;TheBurren.cahercloggaun.tributary.110
5808;TheBurren.cahercloggaun.tributary.109
11642;TheBurren.cahercloggaun.tributary.108
11642;TheBurren.crc.westseries2.-
395;TheBurren.cahercloggaun.tributary.107
3039;TheBurren.cahercloggaun.tributary.106
9933;TheBurren.cahercloggaun.tributary.105
9933;TheBurren.crc.1stbed.-
1277;TheBurren.cahercloggaun.tributary.104
4685;TheBurren.cahercloggaun.tributary.103
3252;TheBurren.cahercloggaun.tributary.102
11933;TheBurren.cahercloggaun.tributary.101
11090;TheBurren.cahercloggaun.tributary.100
